,compound_id,base_rdkit_smiles,ROS_active,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
495,CID442004,C=C1[C@H](O)[C@@]23CC[C@@H]4[C@H](C(=O)O)C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OC(=O)CC(C)C)C[C@@]4(C)[C@@H]2CC[C@@H]1C3,,14.70230471993622,-7.830600840726961,14.70230471993622,2.546086612594583,0.0882217428888028,724.8000000000015,680.4479999999999,724.2081744878211,274,0,0.3063929057785902,-0.7255092288353694,0.7255092288353694,0.3063929057785902,1.2083333333333333,1.9791666666666667,2.625,2.3715672976342934,3362.7299007368715,73.96625532625089,66.34846922834953,23.98146239020499,39.624339169484465,33.46169209274004,14.40361388801511,8.978528845145636,10.944855340334422,6.015252937446067,6.75683456124326,4.3287184379562245,5.039716158574701,-1.7400000000000004,3.4424333039613456e+24,10.665466521828442,13.4271466671642,7.199608060964537,341.63127770367464,38.64251318210251,18.24005408084997,12.346096395486883,23.660400477764487,1.4311996572326342,11.938610575903695,17.95524523344306,16.835593968657875,0.0,0.0,27.086715313888902,79.17440005022401,52.9106720558328,39.691323100051775,129.63445318718232,32.736611739202914,4.293598971697903,0.0,40.299769365608945,114.2852620927589,6.558985242916288,12.104143492071136,0.0,0.0,0.0,0.0,0.0,0.0,105.3736999528823,52.96383525814242,40.299769365608945,127.74017636550091,12.104143492071136,0.0,1.4311996572326342,0.0,255.37999999999997,205.9847719325582,65.68685631992714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16632134622115,35.074874492732135,490.2767405014203,0.0,29.223165473124645,11.354740802491662,-15.493326012491092,-37.60791807986253,0.0,-93.12926808883736,-24.19683718705696,-15.42729740878875,0.8666666666666667,48,3,16,4,1,5,0,0,0,16,3,18,16,4,1,5,5,0.9818000000000032,158.69679999999974,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,CID4976,CNCCCC1c2ccccc2C=Cc2ccccc21,,9.457664871504155,-4.283655753968257,9.457664871504155,0.8705540333417323,0.8108521414626005,263.3839999999999,242.21599999999992,263.1673996720002,102,0,0.121866182017466,-0.3197515519139737,0.3197515519139737,0.121866182017466,1.15,1.75,2.35,2.753056054814159,1406.0222899153111,32.16025403784439,30.94721359549996,9.947213595499958,18.255553499465137,15.894427190999917,5.447213595499958,3.598606797749979,3.598606797749979,2.4868033988749896,2.4868033988749896,1.6809016994374948,1.6809016994374948,-1.8599999999999992,184700763.4664793,3.1486931778299976,6.06175238086963,2.5432784027273465,150.45995725999413,5.309813353288375,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.44349315337749,48.47234235404493,19.601543247065276,13.7075855617022,28.8270132017326,12.104143492071133,0.0,5.309813353288375,0.0,18.639807488021837,13.47268658459819,70.59315562809434,0.0,0.0,5.309813353288375,0.0,0.0,0.0,13.47268658459819,0.0,0.0,68.30878457821426,48.33934966130636,1.4118420783282006,12.104143492071133,0.0,12.03,120.11960654607388,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.456254645562375,173.4166747072005,0.0,0.0,-0.8705540333417323,-4.555614213277902,-3.8135270219198807,-11.251531855089754,-8.534749385865464,-7.807364864372443,0.0,0.2631578947368421,20,1,1,1,0,1,2,0,2,1,1,1,5,0,0,0,3,4.301900000000003,86.81570000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,CID5816,CNC[C@H](O)c1ccc(O)c(O)c1,,8.076908541194255,-3.6243297666288754,8.076908541194255,0.6526150321239612,0.5101568892419974,183.20700000000008,170.10299999999995,183.089543276,72,0,0.293293795225878,-0.5042598752600684,0.5042598752600684,0.293293795225878,1.8461538461538465,2.769230769230769,3.4615384615384617,3.876563747372838,680.0492649408429,20.662772227887025,19.171958466891542,6.171958466891548,11.716796795623589,9.2315444980873,3.059586031195753,1.9609792334457736,1.9609792334457736,1.1302998298483171,1.1302998298483171,0.5977829494635641,0.5977829494635641,-1.2600000000000002,187987.8831711352,2.2124693808330975,4.112564658547651,2.3360814106192827,95.04147681168446,20.63623792661001,1.4118420783282006,11.49902366656781,1.4311996572326342,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,6.042418707663295,24.62411580730583,13.350652465167045,11.563052251630868,29.075093657181817,0.0,4.293598971697903,5.309813353288375,0.0,6.080018026949988,13.47268658459819,23.69070761468688,0.0,11.49902366656781,5.309813353288375,0.0,11.49902366656781,0.0,33.09271012961773,0.0,0.0,23.98029652417896,18.127256122989884,1.4118420783282006,0.0,0.0,72.72,60.05224924609123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,18.042268055558083,96.55024297682036,0.0,0.0,11.402492087112622,-1.1601388888888884,-1.8091832404257997,-3.2226176303854865,-3.485164871504158,-7.02563043272865,0.0,0.3333333333333333,13,4,4,0,0,0,1,0,1,4,4,4,7,0,0,0,1,0.3506000000000001,48.658100000000026,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,CID2369,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,,8.284656898634951,-4.493295622375138,8.284656898634951,1.1986637538491252,0.6164391834948149,307.43399999999946,278.202,307.2147437880008,124,0,0.210690406965623,-0.4908491126928612,0.4908491126928612,0.210690406965623,1.6363636363636365,2.4545454545454546,3.136363636363636,2.722749677870924,1457.9129611204648,41.162772227887025,39.671958466891546,10.671958466891546,22.032345383756073,19.823296207623436,5.467834321659616,3.36577224904365,3.36577224904365,1.7472584102632212,1.7472584102632212,0.8768122012582109,0.8768122012582109,-1.1,5464371285.183815,3.194602846214118,9.13204994797086,7.25057051519977,174.2649351287769,19.89234745199569,19.80035718147838,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,25.78862164991795,42.661021296374805,41.005874294305414,21.637329360788705,53.004857193631494,0.0,1.4311996572326342,5.309813353288375,5.893957685363079,44.92046943387912,26.17381541306481,29.733126322350177,0.0,5.749511833283905,10.046676307088424,0.0,5.749511833283905,0.0,44.811733756704285,11.10978785512943,5.893957685363079,69.02356654554312,24.16967483065318,1.4118420783282006,0.0,0.0,50.72,117.78069404122952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,44.59038570595685,237.7206895459867,0.0,0.0,2.6364518794330287,-1.608384463168239,-5.135036177543452,-10.844558267677424,-15.072829632252091,-25.196332884778514,0.0,0.6666666666666666,22,2,4,1,0,1,1,0,1,4,2,4,14,1,0,1,2,2.3933999999999997,88.32950000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,CID3821,CNC1(c2ccccc2Cl)CCCCC1=O,,13.443963844797176,-4.0930583900226765,13.443963844797176,0.7827522675736969,0.8571565291687987,237.7300000000001,221.60199999999995,237.092041812,86,0,0.1569472238412343,-0.3042859105636156,0.3042859105636156,0.1569472238412343,1.625,2.4375,3.25,3.316132320082642,958.120293396761,25.61880215351701,23.73342635897305,8.489355304991502,13.984827557301449,12.03753357273646,4.46828445024573,2.840319977236503,3.21828445024573,1.9817852288236355,2.265258583580556,1.2141106182158463,1.445350567456886,-0.8600000000000001,2119132.1632225863,2.9304407792757963,4.559460216979955,1.763306183711028,123.53240191220078,5.309813353288375,6.950767330711546,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,36.10112091455178,31.327546902301297,26.473902332943123,5.483034224680881,26.76775760495332,17.384184836597456,0.0,5.309813353288375,0.0,31.030624857700865,6.975826900282246,34.7557596360915,0.0,0.0,5.309813353288375,0.0,0.0,11.600939890232516,12.759071846647185,10.333462436455168,0.0,51.61652943956786,24.16967483065318,6.434475392069527,0.0,0.0,29.1,83.85526969372793,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.574160311114014,126.68315293787268,5.980626574703955,13.443963844797176,-1.932024281934996,-5.347993827160494,-2.2840920256991684,-4.524460178361468,-15.962635542642984,-3.778759723796929,0.0,0.4615384615384615,16,1,2,1,0,1,1,0,1,2,1,3,3,1,0,1,2,2.897800000000001,65.66470000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,CID91276,O=C(CO)NCCCOc1cccc(CN2CCCCC2)c1,,12.16527343335882,-4.352221382813918,12.16527343335882,0.8283304129212912,0.7154663049854733,306.40599999999955,280.19800000000004,306.19434269200076,122,0,0.2452100371753159,-0.4935194131348466,0.4935194131348466,0.2452100371753159,1.5454545454545454,2.409090909090909,3.227272727272727,2.8964224715831217,1427.4432781341543,38.61036598507973,36.619172062391506,10.619172062391506,20.851947608876923,18.289992455641443,5.434530569677622,3.2098901184882283,3.2098901184882283,1.7908620701195237,1.7908620701195237,1.029003910138783,1.029003910138783,-1.59,1578999699.973373,3.4210085913735866,9.431837505184676,6.034183187114694,168.49289205461713,15.155484498195635,12.308497076200194,1.4118420783282006,7.33837938658414,0.0,0.0,9.6944469149223,0.0,0.0,0.0,18.45776231665597,49.760782979643615,34.925856267355414,17.525053692278046,48.9502557553926,5.907179729351506,1.4311996572326342,10.20972308413885,0.0,31.988559289633464,32.60854953878041,29.733126322350177,0.0,5.749511833283905,10.046676307088424,0.0,5.749511833283905,0.0,49.95564684732223,11.291396868387768,0.0,63.95335644509987,24.16967483065318,1.4118420783282006,0.0,0.0,61.8,116.19664979753836,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,40.47811003744618,212.10621184881217,0.0,11.336943020437529,2.3526890899314936,-1.7242880468430604,-4.076009013054641,-6.319995572586108,-16.5857389086051,-24.923145751425544,0.0,0.5882352941176471,22,2,5,0,1,1,1,0,1,4,2,5,9,0,1,1,2,1.5498999999999994,85.77750000000005,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,CID6436173,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,16.024277414094623,-6.741804060041368,16.024277414094623,0.0136298697141894,0.1148554830122395,785.891000000002,734.4830000000001,785.3523594520016,304,0,0.3121080538118205,-0.5067367388149195,0.5067367388149195,0.3121080538118205,1.087719298245614,1.9649122807017545,2.6666666666666665,2.27195014126085,4478.2012949746,84.8750680296092,78.33237198160236,27.332371981602368,47.776634731251995,39.707316520084234,14.627109762728828,10.892742775956064,10.892742775956064,7.537992281792931,7.537992281792931,5.0751995385232345,5.0751995385232345,-5.4399999999999995,1.6721194283051147e+33,11.392668277478831,15.48251433787455,7.102684809373565,401.99422594247784,44.692497932917426,41.31776518037184,7.161353911612106,2.8623993144652684,14.552823990181713,11.756416440522443,18.784306158477257,4.983978520947208,0.0,0.0,45.56378370728942,44.25603700494619,109.50675812324876,54.61848166101736,118.23303179400271,50.80014332328169,5.724798628930537,9.384673127209002,23.57583074145231,91.77421231603164,12.347765812170962,70.96761070306634,0.0,17.248535499851716,10.046676307088424,5.687386274683562,17.248535499851716,0.0,90.34957020348983,23.79966322954379,37.27961497604367,132.5030300640625,54.27725622797536,1.4118420783282006,27.45302708492984,0.0,198.37999999999997,266.71409839585476,21.28472338027244,9.589074368143644,4.400694606261793,0.0,0.0,0.0,0.0,0.0,29.78412900186894,68.28388219359559,468.1834375664236,0.0,49.62068012262014,13.231641212012669,-14.56838510471302,-45.592213024145984,-15.175591148320583,-30.41396992102424,-45.48108676261821,-5.0545129402344005,0.4418604651162791,57,5,14,0,2,2,2,2,4,13,5,14,16,0,0,0,6,6.157840000000009,213.1433999999995,0,2,0,0,0,2,0,2,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
502,CID9578005,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,,13.370895337301585,-5.773485838039605,13.370895337301585,0.0935501538004242,0.6986390031308142,369.3679999999999,355.25600000000014,369.0758823480005,132,0,0.4220666871121063,-0.6086940396422965,0.6086940396422965,0.4220666871121063,1.44,2.24,3.0,2.3390311895978178,1477.2584912070677,30.20422411221441,25.700279076919145,12.516775657846871,17.46295573354737,13.088964339108069,7.291580657869169,4.177406345990047,5.2841363414573514,2.488519593270838,3.381483734923725,1.5136124769263286,2.2766111159795717,-2.26,91574727.4237181,7.161274269590182,6.927854211900839,4.232158038627393,163.710572786246,9.289612827490412,5.749511833283905,13.675784206394647,0.0,0.0,11.332734999264185,9.96098179117646,0.0,18.155223663971668,0.0,12.08483741532659,24.979148240285564,27.024476844407705,30.43491499178318,41.692561279055944,22.209255908617813,0.0,14.944960312123667,0.0,23.88958400171002,6.558985242916288,47.64236823567669,0.0,5.749511833283905,4.736862953800049,13.17124514302446,5.749511833283905,0.0,32.23299394617379,16.880811358535446,6.851892117295679,29.07724071675831,41.541425230951944,1.4118420783282006,11.033401435232523,0.0,73.86,106.04970522220472,17.723995016714824,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,14.704819995694464,19.231703308541057,165.90381588990394,-3.347211133681867,7.030193120738755,-1.08809055335097,-7.985373043354419,-1.7155915056564404,-4.6370841225694015,-7.14310559388501,-8.295330835922348,0.0,0.25,25,1,5,0,0,0,1,2,3,4,1,9,6,0,0,0,3,3.515220000000001,86.73010000000004,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
503,CID6869,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,,13.255236628117215,-3.943436094912278,13.255236628117215,0.3670099499599861,0.759069056624305,350.39599999999973,332.25200000000007,350.09364267600046,128,0,0.3273993847028879,-0.4837879356958225,0.4837879356958225,0.3273993847028879,1.625,2.375,3.0416666666666665,2.1630057344104716,1343.7554000351672,32.97217330464553,29.343916933783092,12.16041351471082,18.67913343083627,14.856489036569169,6.817523731533075,4.288838943718356,5.492033855713068,2.7423492240460146,3.8111571243294433,1.8296997787114773,2.886132410299081,-2.22,254547271.34131476,5.38780774904037,6.0100027114767025,2.815189788867724,168.32850901080158,20.05539422904611,23.135221222153618,7.970827321244489,5.907179729351506,7.33837938658414,5.969305287951848,9.589074368143644,4.794537184071822,0.0,11.761884949391115,18.127256122989884,25.78862164991795,12.971573790238878,13.7075855617022,47.573261674174475,29.545549696045978,1.4311996572326342,10.20972308413885,0.0,35.83651607667863,6.558985242916288,30.212093538316473,0.0,5.749511833283905,10.046676307088424,0.0,5.749511833283905,11.761884949391115,56.48409975361611,14.383611552215466,0.0,35.63592113331488,30.212093538316473,1.4118420783282006,1.4311996572326342,0.0,95.94,113.2124697405297,14.383611552215466,0.0,4.899909730850477,0.0,0.0,0.0,0.0,0.0,9.84567114490726,24.775178634284355,143.00307207417234,-0.6638063967424543,38.55669204484968,-0.6910422463618926,0.0,-7.905530116774272,-12.906024995345554,0.0,-11.810027030464518,0.0,0.4375,24,2,7,0,2,2,1,0,1,6,2,8,7,0,2,2,3,0.6970999999999998,87.59550000000004,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
504,CID16132265,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(=O)O,,18.325167654793443,-8.646787071700604,18.325167654793443,1.6951314159324735,0.0141732489666119,4758.514999999932,4412.770999999997,4755.484029656093,1866,0,0.3259774959887006,-0.4812292624504697,0.4812292624504697,0.3259774959887006,0.2492492492492492,0.5075075075075075,0.8198198198198198,2.652542410880122,30281.306484771532,548.7944114144889,500.3299893051123,158.96298246696784,293.60701643597395,245.3006256303328,79.91296919462452,50.58142415291257,51.3979207338403,28.37503512737537,28.78328341783923,16.26760356677419,16.56301480492364,-31.649999999999917,,64.67068156544931,150.8832965839731,109.84225890109208,2419.9360099871474,350.23932456180546,255.12247662798887,102.58918840592364,265.6407067203967,11.449597257861074,47.75444230361479,260.72832145288385,14.762494225966236,23.52376989878223,0.0,200.07249482280957,332.49174021522936,420.5523404446075,126.501287575652,766.9720593754812,349.0727840000949,33.381320952012324,247.4241305288773,116.3109873205303,743.7150916600796,82.43587580717778,72.11593486927237,0.0,0.0,269.1798002663598,0.0,0.0,23.52376989878223,757.5507791040461,268.4347082757231,81.04045960421455,854.7265497056546,55.16462738787845,90.3578930130049,11.449597257861074,0.0,1993.1999999999985,1601.106847144134,272.1695262535421,196.5760245469449,0.0,0.0,0.0,0.0,0.0,16.206925065220698,71.27365533518098,254.09520616849255,3116.848137166191,-5.059479576691077,866.1553230462592,-94.98571453525182,-43.33996728407949,-357.7167427902502,-337.36893979200676,-372.96417556901935,-235.98510733182184,0.0,0.6778846153846154,333,76,123,0,2,2,1,2,3,73,67,125,198,0,2,2,5,-16.70829000000044,1197.1234000000077,8,4,0,0,0,4,2,0,8,8,52,44,0,0,0,4,46,9,0,0,2,2,0,0,0,0,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
506,CID60919,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,,13.795033790250931,-3.846734923912365,13.795033790250931,0.1809712253884396,0.5522261019745442,411.4689999999997,390.3010000000001,411.1807582920007,154,0,0.2283038611106745,-0.2919742513711115,0.2919742513711115,0.2283038611106745,1.1612903225806452,2.0,2.7419354838709675,1.900410635377658,2163.581411531409,39.58253928972526,36.038743458963566,15.03874345896357,23.521539823176045,18.7637989204817,8.316585324981743,5.799285586858319,5.799285586858319,3.927844353925368,3.927844353925368,2.6152324088983527,2.6152324088983527,-3.939999999999999,53687635168.40824,6.780602531816698,7.714160623054112,3.5639987208478097,208.48306120750996,0.0,11.642267275834955,0.0,13.143426305679634,0.0,0.0,9.6944469149223,9.967957041894415,5.206409844936912,10.197363616602075,48.33934966130636,41.980448706666586,36.90134144127404,20.204445246018143,33.62155038580442,11.725042507186531,0.0,30.58511559908827,0.0,32.946493721566064,4.899909730850477,70.98458513754875,0.0,22.514758973090913,4.899909730850477,5.817862777835028,0.0,0.0,36.49229532843977,17.664321769717148,13.70378423459136,56.43333150097621,48.33934966130636,1.4118420783282006,22.514758973090913,0.0,100.55,138.17088033939226,4.794537184071822,0.0,10.106319575787388,0.0,0.0,0.0,0.0,0.0,25.37870575415136,28.82701320173259,174.58270877444687,0.0,20.545211637569036,10.63479247704484,-6.310160118545049,-5.419293087340233,-8.594916808575098,-7.496126088809204,-10.692216785791176,0.0,0.217391304347826,31,1,8,0,1,1,2,2,4,6,1,8,6,0,0,0,5,3.4199400000000013,116.06670000000004,0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
