compound_id,base_rdkit_smiles,DILIst_Classification_x,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active,DILIst_Classification_y,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CID5487427,C[N+]1(C)[C@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,0,,,,,,,,0,13.122623063114135,-1.7196202995086924,13.122623063114135,0.1606486205593356,0.492985025398511,392.5220000000001,370.3460000000001,392.09847660409,138.0,0.0,0.3492160704134812,-0.4591665329965874,0.4591665329965874,0.3492160704134812,1.1538461538461535,1.6923076923076923,2.1538461538461537,1.395383015101689,762.4774029995696,18.10408352775558,14.700735166778214,16.333728328633665,12.419705427730053,8.923116415527934,10.682422038037728,7.992824273843165,9.888212659840908,6.362880818074016,8.320171816223532,4.829531547368112,6.5435844914400105,-1.2499999999999998,1195446.1299562925,16.889886578449904,5.624231462152192,2.276955371900826,159.91874513221123,19.063284160135428,30.395580821540825,0.0,5.601050810983688,0.0,5.969305287951849,0.0,4.794537184071822,0.0,22.67357175586947,12.13273413692322,22.89285967785505,12.84164324585202,23.849638352756976,23.857821344207252,28.64287704382132,0.0,0.0,0.0,48.83827487837653,14.09534396535438,44.779888202180864,0.0,0.0,0.0,0.0,0.0,22.67357175586947,60.04978832738238,19.869313902655605,0.0,22.595937633254614,35.02559381477827,0.0,0.0,0.0,59.06,11.570356098935536,9.901064578912528,0.0,6.103966387748303,34.04590882119512,17.32467410354664,22.67357175586947,12.13273413692322,22.89285967785505,14.09534396535438,9.473725907600098,0.0,2.743697509868144,0.0,0.0,0.0,0.0,0.0,0.0,0.9479175852439742,53.391718238221216,0.5263157894736842,26.0,1.0,5.0,0.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,7.0,4.0,0.0,3.0,3.0,5.0,2.3457,99.09620000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CID68682,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1,,,,,,,,1,12.579563242562743,-1.54670114227203,12.579563242562743,0.0009827757753444,0.1200079332431374,552.6260000000003,508.27400000000034,552.3118916079999,222.0,0.0,0.2486996634216957,-0.3935672815103641,0.3935672815103641,0.2486996634216957,0.9473684210526316,1.631578947368421,2.263157894736842,1.8206309990650096,755.4115654206576,28.14553541208296,21.19671201272783,21.19671201272783,18.013676768295653,12.94035043676594,12.94035043676594,10.187198970592902,10.187198970592902,7.369152519413541,7.369152519413541,5.022780619506351,5.022780619506351,-1.0900000000000003,157711855.4808746,31.43781788707586,14.00026055333774,7.153619464792361,220.22172941729357,78.46521477922099,42.72776471423811,12.580053458670426,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,32.22804289761662,12.586597235060536,30.836370839705104,49.274625973475544,5.907179729351506,0.0,5.316788604006331,28.66833738581093,111.26243436895273,19.696394776338067,0.0,0.0,0.0,33.985125989817256,0.0,0.0,0.0,136.71535935714178,23.741988999272017,0.0,25.68328649170404,0.0,0.0,0.0,0.0,297.27,91.9892431833648,30.327174158275348,0.0,32.03512244542547,12.84164324585202,0.0,0.0,0.0,0.0,5.316788604006331,47.615789201011125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.33333333333331,0.9545454545454546,38.0,16.0,16.0,1.0,2.0,3.0,0.0,0.0,0.0,15.0,11.0,16.0,10.0,1.0,2.0,3.0,3.0,-6.3994000000000035,130.61470000000003,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6450551,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,1,,,,,,,,1,12.075732222704954,-0.0901266482653497,12.075732222704954,0.0901266482653497,0.5241908173512972,386.48,368.33600000000007,386.1201321960001,138.0,0.0,0.2516719457749406,-0.3550767051016171,0.3550767051016171,0.2516719457749406,1.0714285714285714,1.9285714285714288,2.75,1.6025368729960088,1151.6453529302132,19.346724214874865,15.216477271392783,16.032973852320506,13.741514740667451,8.806134596712877,9.6226311776406,6.081519320272574,7.196874391922986,4.250081169716609,5.315626492913238,2.8541671142985083,3.838264954770115,-3.379999999999999,4402971.945665744,18.00530517350135,8.102901424896904,3.818583505931169,166.4488257490915,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,14.877197513320068,0.0,5.098681808301038,0.0,29.960986154775945,54.61660969289903,28.421706719790613,22.46800819901018,4.794537184071822,40.72402982449144,0.0,20.498130741555613,0.0,9.79096695103555,7.04767198267719,83.8118217376231,0.0,0.0,5.316788604006331,0.0,0.0,11.761884949391115,28.136193849577975,0.0,0.0,21.74584466546574,76.65148120726474,0.0,23.054965145748817,0.0,70.67,0.0,4.794537184071822,0.0,5.907179729351506,5.563451491696996,32.08174787281353,0.0,25.00640050368138,72.81571089828387,20.498130741555613,0.0,0.0,1.5556120798360151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61105458683064,0.0454545454545454,28.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,4.0,4.639100000000004,113.2139,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID186907,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,1,,,,,,,,1,12.30870771919879,-0.586298185941043,12.30870771919879,0.1280456349206351,0.7520457659584818,312.277,300.18100000000004,312.06338810399996,116.0,0.0,0.3470133651677152,-0.495835140030897,0.495835140030897,0.3470133651677152,1.2608695652173914,2.130434782608696,2.9565217391304346,1.9425915503617333,967.4330290969924,15.714813991764816,12.250454651104404,12.250454651104404,11.185871848001629,7.413232128012985,7.413232128012985,5.8376525513704545,5.8376525513704545,4.717251628258464,4.717251628258464,3.7222741169975984,3.7222741169975984,-2.76,440136.76455614145,12.75132786545981,4.1571599846627185,1.4761837583679722,129.7940047862503,18.627739798453497,22.645495299907047,5.783244946364939,0.0,6.290026729335213,5.625586319077987,4.794537184071822,4.794537184071822,0.0,0.0,0.0,18.060293221456885,12.48718869138762,30.23945974202151,23.422276982525315,16.752489302471975,0.0,0.0,0.0,25.049576021348624,7.109797541277533,45.51494560195707,0.0,11.49902366656781,15.099312226678084,0.0,11.49902366656781,0.0,19.183069216977685,11.15768457672606,0.0,33.82361932825021,27.61615574484145,0.0,10.969244356107035,0.0,74.97,11.9156130484132,9.589074368143644,0.0,17.264602484223328,40.87336276022387,5.563451491696996,0.0,19.438245058159932,6.076020106833881,0.0,18.627739798453497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54263888888889,51.12402777777778,0.2941176470588235,23.0,0.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,2.2764999999999995,79.06950000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID14789,[OH-],0,,,,,,,,0,0.0,0.0,0.0,0.0,0.3571155575962091,17.007,15.999,17.00328823191,8.0,0.0,-0.8696814924318097,-0.8696814924318097,0.8696814924318097,0.8696814924318097,1.0,1.0,1.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.9600000000000016,-27.040000000000028,-104.0400000000001,6.84923118831809,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1768,1.9358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3474,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,1,,,,,,,,1,12.29958121203792,-1.1037395490219752,12.29958121203792,0.2774262682830497,0.575646202626094,372.8080000000001,355.6720000000001,372.087684704,134.0,0.0,0.3398452459326093,-0.4591895220205179,0.4591895220205179,0.3398452459326093,1.1923076923076923,2.0,2.8076923076923075,1.8834400033550656,932.3111129403958,18.518297090128673,13.723818094706184,14.47974704072464,12.57971869811898,7.946027194582513,8.323991667591741,5.625426634421263,6.061862414893248,3.738652781429342,3.9737498842170815,2.4477874953555907,2.614131050396887,-2.669999999999999,852235.1442029763,18.131001981113418,8.139226965133803,4.10715423689577,154.5662415402615,20.26670634748779,12.71084835226122,0.0,0.0,0.0,5.969305287951849,4.9839785209472085,4.794537184071822,0.0,0.0,23.733674027155736,36.39820241076966,22.29308737450276,23.37442044850974,19.74445492755328,39.84794265963255,0.0,4.9839785209472085,0.0,6.103966387748303,18.530552533032168,65.31386492474428,0.0,0.0,5.316788604006331,11.374772549367124,0.0,11.600939890232516,40.48406891535461,4.736862953800049,0.0,10.357988675768818,54.727780119305955,5.022633313741326,10.902924932081056,0.0,91.68,18.68015364021307,9.901064578912528,0.0,6.606881964512918,16.273471080121883,16.59031120676462,0.0,48.661413050844345,6.06636706846161,10.30076712495354,21.44433023887327,0.0,6.010393541563111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.10071756954801,0.1578947368421052,26.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,3.0,3.141800000000001,99.85280000000002,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2132,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1,,,,,,,,1,9.46892480818978,-0.1035799844629212,9.46892480818978,0.1035799844629212,0.7086826591926151,378.10800000000023,359.96400000000017,375.978587396,100.0,0.0,0.0541007209800629,-0.3975499120428346,0.3975499120428346,0.0541007209800629,1.2222222222222223,1.8888888888888888,2.5555555555555554,1.9383068439879392,417.697425480486,13.12095586463014,10.125427793399282,13.29742087162869,8.5585506480638,6.208314113367266,7.794310652481971,4.84675917481739,6.6167716027836,3.457875976248639,4.5718010724296665,2.318549359440954,3.6322587326570024,-0.1,11648.16060812885,14.312082528484645,6.3691492374890055,3.697027680899864,124.3992486108435,16.156983476009223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,59.30941601827361,21.532036266725363,11.791352662431866,5.106527394840706,37.54727407058226,0.0,5.316788604006331,0.0,44.37385011451288,5.733667477162185,26.641624660285043,0.0,0.0,11.050456081168516,5.687386274683562,0.0,31.859887795898697,17.25233461173697,6.544756405912575,0.0,31.246737983401033,21.078173168588048,0.0,0.0,0.0,58.28,0.0,5.106527394840706,0.0,6.103966387748303,6.041840829147961,52.42431969566201,0.0,0.0,12.13273413692322,37.17667639990503,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9510951541110273,29.95270195946964,0.5384615384615384,18.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,5.0,3.0,1.0,0.0,1.0,2.0,3.1869000000000014,81.35690000000002,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2441,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1,,,,,,,,1,11.65727202223482,-0.1162003968253966,11.65727202223482,0.1093320105820103,0.8791762540409916,316.15799999999996,306.07800000000003,315.00072404,94.0,0.0,0.2455714212785058,-0.3238397436703982,0.3238397436703982,0.2455714212785058,1.2105263157894737,2.1052631578947367,2.8947368421052633,2.1951789491913214,667.6462238772622,13.242276208189782,9.929198619986936,11.51519515910164,9.237183443017884,5.795009029901174,6.588007299458527,4.117894526245812,5.033570055037502,2.7991137707034355,3.292365409420475,1.968969523860289,2.33005478431777,-2.01,32752.466535279644,12.045931158579348,4.9322599810202385,2.4161294526180095,118.2713948713214,5.316788604006331,6.544756405912575,0.0,5.907179729351506,0.0,0.0,14.7709204376547,0.0,0.0,0.0,21.99631096641096,30.33183534230805,16.233014579142484,17.092999272302723,4.794537184071822,33.236194904755116,0.0,4.9839785209472085,4.992404732635669,0.0,11.861545009918906,58.325144984760605,0.0,0.0,5.316788604006331,5.687386274683562,0.0,15.929943897949348,23.147599658981992,4.794537184071822,0.0,11.257379486545457,52.06017023085082,0.0,0.0,0.0,54.35,0.0,4.794537184071822,0.0,12.45193613526408,0.0,27.12917027983213,0.0,6.196843571613076,36.39820241076966,31.22311575553855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361389833711266,39.37090478552532,0.0714285714285714,19.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,2.6336000000000004,77.51470000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5282165,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,1,,,,,,,,1,13.245757693981783,-1.5012787616634085,13.245757693981783,0.0460447100059462,0.1469366180673812,828.0060000000002,758.4540000000001,827.4667205080001,332.0,0.0,0.3094357187107655,-0.4622247538967268,0.4622247538967268,0.3094357187107655,1.0172413793103448,1.706896551724138,2.293103448275862,1.975407060113434,1385.856976788748,43.4820342263369,36.0548302076676,36.0548302076676,27.178886451145857,20.410758074009028,20.410758074009028,16.963857681678615,16.963857681678615,10.91707564739772,10.91707564739772,8.078441232892583,8.078441232892583,-2.8000000000000003,846276968733.4521,49.56163137561739,22.702773485830654,14.154404849318068,343.00216335615573,62.9089327298448,42.40704327285476,18.684019846418728,0.0,0.0,17.90791586385555,14.383611552215466,0.0,0.0,0.0,45.07529202640739,65.96483252552706,39.71682123267219,36.87852800306719,72.3926345512098,24.194076386985103,0.0,4.899909730850478,17.75371813848418,179.17743631136617,21.20514150663191,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,150.8813187852747,57.07305236668768,17.75371813848418,93.91482733508104,24.304080427335524,0.0,0.0,0.0,206.05,121.42715855538944,34.4977309208094,0.0,31.60119253786543,12.706982146055566,0.0,14.033534740968156,70.99428292230287,20.771211599071872,0.0,37.89490363040039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.58333333333331,0.8095238095238095,58.0,3.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,16.0,3.0,16.0,12.0,0.0,2.0,2.0,3.0,3.013400000000005,209.85139999999924,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID19493,N[C@@H]1CC1c1ccccc1,1,,,,,,,,1,5.698501511715798,0.4327777777777777,5.698501511715798,0.4327777777777777,0.6169364851642574,133.194,122.10599999999997,133.089149352,52.0,0.0,0.0114800282152316,-0.3271069255492985,0.3271069255492985,0.0114800282152316,1.2,1.8,2.3,2.2038147347065578,217.42969243757128,6.974691494688164,5.8259089347035555,5.8259089347035555,4.877010097711744,3.6825219847121655,3.6825219847121655,2.916733545733497,2.916733545733497,2.0675199341691184,2.0675199341691184,1.2981596151047263,1.2981596151047263,-0.8200000000000001,495.2715118499869,5.927256649464839,2.0972477177374915,0.9290842019241584,60.86028900617027,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,11.984273114623004,11.959746875309351,0.0,0.0,0.0,0.0,0.0,5.733667477162185,18.380568498235363,0.0,35.89528683400505,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.041840829147961,0.0,0.0,17.9021791607844,30.33183534230805,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,11.959746875309351,0.0,11.984273114623004,0.0,6.06636706846161,24.26546827384644,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.833333333333336,0.3333333333333333,10.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.5012,41.775400000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
