compound_id,base_rdkit_smiles,DILIst_Classification,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active
CID7858,C=CCO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID33741,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID4946,CC(C)NCC(O)COc1cccc2ccccc12,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
CID564,NCCCCCC(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID25517,[NH4+],0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID10413,O=C([O-])CCCO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID16231,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5210,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID443884,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
CID3000226,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5329,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID14982,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID3783,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
CID3396,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID5487,Clc1ccc2nsnc2c1NC1=NCCN1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CID66370,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID59768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID3168,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3034010,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID441074,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID55891,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5720,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID4641,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID4211,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CID4100,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4674,NCCC(O)(P(=O)(O)O)P(=O)(O)O,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID3033952,CN(C)Cc1ccc(CSCCN/C(=C\[N+](=O)[O-])NCc2ccc3c(c2)OCO3)o1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0
CID4030,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CID6761,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID445354,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID216235,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID4843,NC(=O)CN1CCCC1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4919,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
CID3826,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5328,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9833444,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4091,CN(C)C(=N)N=C(N)N,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5361917,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
CID3827,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID54676228,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID446156,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CID4583,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5405,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID10660,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CID119607,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6433516,CO[Si](C)(C)O[Si](C)(C)C,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID3100,CN(C)CCOC(c1ccccc1)c1ccccc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5587,CN(C)CCN(Cc1ccccc1)c1ccccn1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CID5577,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID2162,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID3385,O=c1[nH]cc(F)c(=O)[nH]1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4178,Cc1cccc(C)c1OCC(C)N,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5281042,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
CID4474,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID638678,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID444008,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0
CID29321,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID2081,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID4054,CC12CC3CC(C)(C1)CC(N)(C3)C2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID23724781,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5780,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2284,NCC(CC(=O)O)c1ccc(Cl)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID53359,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID1775,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2720,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2391,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID4499,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID6741,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID5719,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID13109,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID1985,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID17755248,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID2123,CN(C)c1nc(N(C)C)nc(N(C)C)n1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5339,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4205,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID25151504,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
CID3182,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4891,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4413,N=C(N)c1ccc2cc(OC(=O)c3ccc(N=C(N)N)cc3)ccc2c1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CID441300,Nc1nc(NC2CC2)c2ncn(C3C=C[C@H](CO)C3)c2n1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3883,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4768,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID23897,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0
CID3010818,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3291,CCC1(C)CC(=O)NC1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5487427,C[N+]1(C)[C@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CID2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID152946,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3033818,O=C(OC1CC2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
CID158781,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID54671203,C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID68682,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CID6450551,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
CID636408,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CID186907,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID14789,[OH-],0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5282138,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID5486971,CC(C)C[C@H](CN)CC(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5161,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4472,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5757,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3474,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CID2132,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID3672,CC(C)Cc1ccc(C(C)C(=O)O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2441,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
CID5282165,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0
CID19493,N[C@@H]1CC1c1ccccc1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0
CID4614,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID121494085,O=S(=O)([O-])OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)[O-])O[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H]1OS(=O)(=O)[O-],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5509,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4601,Cc1ccccc1C(OCCN(C)C)c1ccccc1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID4870,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3741,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5281037,CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60877,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID451668,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID68942,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID5281881,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID47472,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID4450,CN1CCOC(c2ccccc2)c2ccccc2C1,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
CID3111,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2882,O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3308,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID154101,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5354,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID2333,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID667484,CCOC(=O)c1cncn1C(C)c1ccccc1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID56603655,COCCOC(=O)NCCCC[C@H](NC(=O)OCCOC)C(=O)NCCCCCCCOP(C)(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID12035,CC(=O)N[C@@H](CS)C(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2576,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60835,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0
CID15459,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID2564,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID60606,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID129211,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID656822,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5610,NCCc1ccc(O)cc1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID4195,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID392622,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2442,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID2159,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID2712,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID2749,Cc1cc(C2CCCCC2)n(O)c(=O)c1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID214348,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5560,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4098,CN(C)CCN(Cc1cccs1)c1ccccn1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CID92043599,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCO)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CID42008,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID8378,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CID21382,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5360515,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CID2750,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID6918204,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)[O-],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5403,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID31101,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
CID172307,COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CID5282593,CN1[C@H]2CC[C@@H]1CC(OC(=O)C(O)c1ccccc1)C2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5311309,CC(C)C1CCC(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID154417,CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
CID27447,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4066,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5533,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID65948,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID3001322,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
