,spid,direction,hit,meas
294,242,down,0,MitoStruct
352,269,down,0,MitoStruct
360,272,down,0,MitoStruct
332,26,down,0,MitoStruct
290,240,down,0,MitoStruct
362,273,down,0,MitoStruct
1184,664,down,0,MitoStruct
288,24,down,0,MitoStruct
1222,681,down,0,MitoStruct
286,239,down,0,MitoStruct
364,274,down,0,MitoStruct
366,275,down,0,MitoStruct
284,238,down,0,MitoStruct
1224,682,down,0,MitoStruct
1182,663,down,0,MitoStruct
282,237,down,0,MitoStruct
368,276,down,0,MitoStruct
292,241,down,0,MitoStruct
280,236,down,0,MitoStruct
306,248,down,0,MitoStruct
1212,677,down,0,MitoStruct
1200,671,down,0,MitoStruct
334,260,down,0,MitoStruct
330,259,down,0,MitoStruct
1198,670,down,0,MitoStruct
328,258,down,0,MitoStruct
336,261,down,0,MitoStruct
1202,672,down,0,MitoStruct
326,257,down,0,MitoStruct
338,262,down,0,MitoStruct
1196,67,down,0,MitoStruct
324,256,down,0,MitoStruct
1204,673,down,0,MitoStruct
322,255,down,0,MitoStruct
340,263,down,0,MitoStruct
1190,667,down,0,MitoStruct
320,254,down,0,MitoStruct
318,253,down,1,MitoStruct
1194,669,down,0,MitoStruct
344,265,down,0,MitoStruct
316,252,down,0,MitoStruct
1208,675,down,0,MitoStruct
314,251,down,0,MitoStruct
346,266,down,0,MitoStruct
1192,668,down,0,MitoStruct
348,267,down,0,MitoStruct
312,250,down,0,MitoStruct
1210,676,down,0,MitoStruct
310,25,down,0,MitoStruct
308,249,down,0,MitoStruct
350,268,down,0,MitoStruct
342,264,down,0,MitoStruct
1226,683,down,0,MitoStruct
1220,680,down,0,MitoStruct
270,231,down,0,MitoStruct
374,279,down,0,MitoStruct
272,232,down,0,MitoStruct
254,224,down,0,MitoStruct
1178,661,down,0,MitoStruct
1230,685,down,0,MitoStruct
1238,689,down,0,MitoStruct
1176,660,down,0,MitoStruct
1236,688,down,0,MitoStruct
386,284,down,0,MitoStruct
258,226,down,0,MitoStruct
376,28,down,0,MitoStruct
266,23,down,0,MitoStruct
268,230,down,0,MitoStruct
1232,686,down,0,MitoStruct
256,225,down,0,MitoStruct
378,280,down,0,MitoStruct
384,283,down,0,MitoStruct
278,235,down,0,MitoStruct
1174,66,down,0,MitoStruct
260,227,down,0,MitoStruct
370,277,down,0,MitoStruct
250,222,down,0,MitoStruct
262,228,down,0,MitoStruct
1240,69,down,0,MitoStruct
1180,662,down,0,MitoStruct
382,282,down,0,MitoStruct
1172,659,down,0,MitoStruct
380,281,down,0,MitoStruct
252,223,down,0,MitoStruct
372,278,down,0,MitoStruct
276,234,down,0,MitoStruct
1228,684,down,0,MitoStruct
388,285,down,0,MitoStruct
274,233,down,0,MitoStruct
1234,687,down,0,MitoStruct
264,229,down,0,MitoStruct
919,541,up,0,MitoStruct
1193,668,up,0,MitoStruct
965,562,up,0,MitoStruct
1327,80,up,0,MitoStruct
1359,95,up,0,MitoStruct
1325,8,up,0,MitoStruct
921,542,up,0,MitoStruct
963,561,up,0,MitoStruct
1141,644,up,0,MitoStruct
1361,96,up,0,MitoStruct
935,549,up,0,MitoStruct
967,563,up,0,MitoStruct
1133,640,up,0,MitoStruct
1365,98,up,2,MitoStruct
977,568,up,0,MitoStruct
1317,76,up,1,MitoStruct
913,539,up,0,MitoStruct
975,567,up,0,MitoStruct
1135,641,up,0,MitoStruct
1169,657,up,0,MitoStruct
1319,77,up,0,MitoStruct
1197,67,up,2,MitoStruct
973,566,up,0,MitoStruct
915,54,up,0,MitoStruct
1363,97,up,0,MitoStruct
1321,78,up,0,MitoStruct
971,565,up,0,MitoStruct
1137,642,up,0,MitoStruct
1173,659,up,0,MitoStruct
961,560,up,0,MitoStruct
1195,669,up,0,MitoStruct
