,spid,direction,hit,meas
4,101,down,0,NucArea
6,102,down,0,NucArea
1362,97,down,0,NucArea
8,103,down,0,NucArea
10,104,down,0,NucArea
1360,96,down,0,NucArea
12,105,down,2,NucArea
1336,85,down,0,NucArea
14,106,down,0,NucArea
16,107,down,0,NucArea
18,108,down,0,NucArea
1356,94,down,0,NucArea
20,109,down,0,NucArea
22,11,down,0,NucArea
1354,93,down,0,NucArea
24,110,down,0,NucArea
26,111,down,0,NucArea
1352,92,down,0,NucArea
1358,95,down,0,NucArea
1304,720,down,0,NucArea
60,127,down,0,NucArea
1334,84,down,0,NucArea
96,143,down,4,NucArea
98,144,down,0,NucArea
1316,76,down,2,NucArea
100,145,down,0,NucArea
102,146,down,3,NucArea
1314,75,down,0,NucArea
104,147,down,0,NucArea
106,148,down,0,NucArea
1312,74,down,0,NucArea
108,149,down,0,NucArea
110,15,down,1,NucArea
1310,73,down,0,NucArea
112,150,down,0,NucArea
114,151,down,0,NucArea
1308,722,down,0,NucArea
116,152,down,2,NucArea
118,153,down,0,NucArea
1306,721,down,0,NucArea
120,154,down,0,NucArea
1318,77,down,0,NucArea
94,142,down,0,NucArea
92,141,down,0,NucArea
1320,78,down,0,NucArea
64,129,down,0,NucArea
66,13,down,0,NucArea
1332,83,down,4,NucArea
68,130,down,0,NucArea
70,131,down,0,NucArea
1330,82,down,0,NucArea
72,132,down,0,NucArea
74,133,down,0,NucArea
1328,81,down,0,NucArea
62,128,down,0,NucArea
76,134,down,0,NucArea
1326,80,down,0,NucArea
80,136,down,0,NucArea
82,137,down,0,NucArea
1324,8,down,0,NucArea
84,138,down,0,NucArea
86,139,down,0,NucArea
1322,79,down,0,NucArea
88,14,down,0,NucArea
90,140,down,0,NucArea
78,135,down,0,NucArea
248,221,down,0,NucArea
910,538,down,0,NucArea
1206,674,down,0,NucArea
304,247,down,1,NucArea
1214,678,down,0,NucArea
354,27,down,0,NucArea
302,246,down,0,NucArea
1188,666,down,3,NucArea
300,245,down,1,NucArea
1216,679,down,0,NucArea
356,270,down,4,NucArea
298,244,down,0,NucArea
296,243,down,0,NucArea
358,271,down,0,NucArea
1218,68,down,1,NucArea
1186,665,down,0,NucArea
294,242,down,0,NucArea
352,269,down,0,NucArea
360,272,down,0,NucArea
332,26,down,0,NucArea
290,240,down,0,NucArea
362,273,down,0,NucArea
1184,664,down,0,NucArea
288,24,down,0,NucArea
1222,681,down,0,NucArea
286,239,down,2,NucArea
364,274,down,0,NucArea
366,275,down,0,NucArea
284,238,down,0,NucArea
1224,682,down,0,NucArea
1182,663,down,0,NucArea
282,237,down,4,NucArea
368,276,down,4,NucArea
292,241,down,0,NucArea
280,236,down,0,NucArea
306,248,down,1,NucArea
1212,677,down,0,NucArea
1200,671,down,0,NucArea
334,260,down,0,NucArea
330,259,down,1,NucArea
1198,670,down,0,NucArea
328,258,down,0,NucArea
336,261,down,0,NucArea
1202,672,down,0,NucArea
326,257,down,2,NucArea
338,262,down,0,NucArea
1196,67,down,3,NucArea
324,256,down,0,NucArea
1204,673,down,0,NucArea
322,255,down,0,NucArea
340,263,down,0,NucArea
1190,667,down,0,NucArea
320,254,down,0,NucArea
318,253,down,4,NucArea
1194,669,down,0,NucArea
344,265,down,4,NucArea
316,252,down,4,NucArea
1208,675,down,0,NucArea
314,251,down,0,NucArea
346,266,down,0,NucArea
1192,668,down,0,NucArea
348,267,down,0,NucArea
312,250,down,0,NucArea
1210,676,down,0,NucArea
310,25,down,0,NucArea
308,249,down,0,NucArea
350,268,down,0,NucArea
342,264,down,1,NucArea
1226,683,down,0,NucArea
1220,680,down,0,NucArea
270,231,down,1,NucArea
374,279,down,0,NucArea
272,232,down,2,NucArea
254,224,down,3,NucArea
1178,661,down,0,NucArea
1230,685,down,0,NucArea
1238,689,down,0,NucArea
1176,660,down,0,NucArea
1236,688,down,0,NucArea
386,284,down,1,NucArea
258,226,down,1,NucArea
376,28,down,0,NucArea
266,23,down,0,NucArea
268,230,down,1,NucArea
1232,686,down,1,NucArea
256,225,down,2,NucArea
378,280,down,0,NucArea
384,283,down,0,NucArea
278,235,down,0,NucArea
1174,66,down,0,NucArea
260,227,down,2,NucArea
370,277,down,0,NucArea
250,222,down,2,NucArea
262,228,down,1,NucArea
1240,69,down,0,NucArea
1180,662,down,0,NucArea
382,282,down,0,NucArea
1172,659,down,0,NucArea
380,281,down,0,NucArea
252,223,down,2,NucArea
372,278,down,0,NucArea
276,234,down,2,NucArea
1228,684,down,0,NucArea
388,285,down,0,NucArea
274,233,down,0,NucArea
1234,687,down,0,NucArea
264,229,down,1,NucArea
919,541,up,0,NucArea
1193,668,up,0,NucArea
965,562,up,0,NucArea
1327,80,up,0,NucArea
1359,95,up,0,NucArea
1325,8,up,0,NucArea
921,542,up,0,NucArea
963,561,up,0,NucArea
1141,644,up,0,NucArea
1361,96,up,0,NucArea
935,549,up,0,NucArea
967,563,up,0,NucArea
1133,640,up,0,NucArea
1365,98,up,0,NucArea
977,568,up,0,NucArea
1317,76,up,0,NucArea
913,539,up,0,NucArea
975,567,up,0,NucArea
1135,641,up,0,NucArea
1169,657,up,0,NucArea
1319,77,up,0,NucArea
1197,67,up,0,NucArea
973,566,up,0,NucArea
915,54,up,0,NucArea
1363,97,up,0,NucArea
1321,78,up,0,NucArea
971,565,up,2,NucArea
1137,642,up,0,NucArea
1173,659,up,0,NucArea
961,560,up,0,NucArea
1195,669,up,0,NucArea
969,564,up,0,NucArea
917,540,up,0,NucArea
1323,79,up,0,NucArea
1139,643,up,0,NucArea
1167,656,up,0,NucArea
1165,655,up,0,NucArea
1145,646,up,0,NucArea
1143,645,up,0,NucArea
929,546,up,0,NucArea
1151,649,up,0,NucArea
1185,664,up,0,NucArea
945,553,up,1,NucArea
1341,87,up,0,NucArea
943,552,up,0,NucArea
1179,661,up,0,NucArea
1153,65,up,0,NucArea
1343,88,up,0,NucArea
931,547,up,0,NucArea
1351,91,up,0,NucArea
1159,652,up,0,NucArea
941,551,up,0,NucArea
1183,663,up,0,NucArea
1345,89,up,0,NucArea
939,550,up,0,NucArea
1155,650,up,0,NucArea
933,548,up,0,NucArea
937,55,up,0,NucArea
1347,9,up,0,NucArea
1349,90,up,0,NucArea
1181,662,up,0,NucArea
1157,651,up,0,NucArea
1353,92,up,0,NucArea
1329,81,up,2,NucArea
947,554,up,0,NucArea
1161,653,up,0,NucArea
1191,667,up,1,NucArea
959,56,up,0,NucArea
1175,66,up,0,NucArea
1331,82,up,0,NucArea
957,559,up,0,NucArea
923,543,up,0,NucArea
1357,94,up,0,NucArea
1333,83,up,0,NucArea
955,558,up,1,NucArea
1189,666,up,0,NucArea
1163,654,up,0,NucArea
925,544,up,0,NucArea
1147,647,up,0,NucArea
953,557,up,0,NucArea
1335,84,up,0,NucArea
1355,93,up,0,NucArea
951,556,up,0,NucArea
1177,660,up,2,NucArea
1187,665,up,0,NucArea
1337,85,up,0,NucArea
1149,648,up,0,NucArea
949,555,up,0,NucArea
927,545,up,0,NucArea
1339,86,up,0,NucArea
1199,670,up,0,NucArea
1077,615,up,2,NucArea
1315,75,up,0,NucArea
1261,7,up,0,NucArea
1049,602,up,0,NucArea
1229,684,up,0,NucArea
1093,622,up,0,NucArea
1263,70,up,0,NucArea
1047,601,up,0,NucArea
1045,600,up,0,NucArea
1265,700,up,0,NucArea
1095,623,up,0,NucArea
1227,683,up,0,NucArea
1043,60,up,0,NucArea
1267,701,up,0,NucArea
1041,598,up,0,NucArea
1097,624,up,0,NucArea
1051,603,up,0,NucArea
1269,702,up,0,NucArea
1225,682,up,2,NucArea
1099,625,up,0,NucArea
1037,596,up,0,NucArea
1271,703,up,0,NucArea
1035,595,up,1,NucArea
1223,681,up,2,NucArea
1273,704,up,0,NucArea
1101,626,up,0,NucArea
1033,594,up,0,NucArea
1275,705,up,0,NucArea
1031,593,up,0,NucArea
1103,627,up,0,NucArea
1221,680,up,0,NucArea
1029,592,up,0,NucArea
1039,597,up,0,NucArea
1277,706,up,0,NucArea
1091,621,up,0,NucArea
1053,604,up,0,NucArea
1075,614,up,0,NucArea
1243,690,up,0,NucArea
1073,613,up,0,NucArea
1079,616,up,0,NucArea
1239,689,up,0,NucArea
1245,691,up,0,NucArea
1071,612,up,0,NucArea
1081,617,up,0,NucArea
1069,611,up,0,NucArea
1247,692,up,0,NucArea
1237,688,up,0,NucArea
1067,610,up,0,NucArea
1249,693,up,0,NucArea
1083,618,up,0,NucArea
1259,699,up,0,NucArea
1065,61,up,0,NucArea
1063,609,up,0,NucArea
1235,687,up,0,NucArea
1085,619,up,0,NucArea
1061,608,up,0,NucArea
1253,695,up,0,NucArea
1059,607,up,0,NucArea
1087,62,up,0,NucArea
1255,697,up,0,NucArea
1233,686,up,0,NucArea
1057,606,up,0,NucArea
1257,698,up,0,NucArea
1055,605,up,0,NucArea
1089,620,up,0,NucArea
1231,685,up,0,NucArea
1251,694,up,0,NucArea
979,569,up,0,NucArea
1027,591,up,0,NucArea
1279,707,up,0,NucArea
1001,579,up,0,NucArea
1299,718,up,0,NucArea
1121,635,up,0,NucArea
999,578,up,0,NucArea
1301,719,up,0,NucArea
1207,674,up,0,NucArea
997,577,up,0,NucArea
1123,636,up,0,NucArea
1303,72,up,0,NucArea
995,576,up,0,NucArea
1241,69,up,0,NucArea
1205,673,up,0,NucArea
993,575,up,0,NucArea
1305,720,up,0,NucArea
1209,675,up,0,NucArea
1125,637,up,0,NucArea
1307,721,up,2,NucArea
989,573,up,0,NucArea
1127,638,up,0,NucArea
1203,672,up,0,NucArea
1309,722,up,0,NucArea
987,572,up,0,NucArea
1129,639,up,0,NucArea
985,571,up,0,NucArea
1311,73,up,0,NucArea
1201,671,up,0,NucArea
983,570,up,0,NucArea
1313,74,up,0,NucArea
1131,64,up,0,NucArea
981,57,up,0,NucArea
991,574,up,0,NucArea
1105,628,up,0,NucArea
1119,634,up,0,NucArea
1297,717,up,0,NucArea
1025,590,up,0,NucArea
1219,68,up,0,NucArea
1281,708,up,2,NucArea
1107,629,up,0,NucArea
1023,59,up,0,NucArea
1283,709,up,0,NucArea
1217,679,up,0,NucArea
1021,589,up,0,NucArea
1109,63,up,0,NucArea
1285,71,up,0,NucArea
1019,588,up,0,NucArea
1111,630,up,0,NucArea
1017,587,up,0,NucArea
1287,710,up,0,NucArea
1003,58,up,0,NucArea
1215,678,up,0,NucArea
1289,713,up,0,NucArea
1113,631,up,0,NucArea
1013,584,up,0,NucArea
1213,677,up,0,NucArea
1291,714,up,0,NucArea
1011,583,up,0,NucArea
1115,632,up,0,NucArea
1009,582,up,0,NucArea
1293,715,up,0,NucArea
1211,676,up,0,NucArea
1007,581,up,0,NucArea
1117,633,up,0,NucArea
1295,716,up,0,NucArea
1005,580,up,0,NucArea
1015,585,up,0,NucArea
1171,658,up,0,NucArea
683,422,up,0,NucArea
909,537,up,0,NucArea
287,239,up,0,NucArea
289,24,up,0,NucArea
291,240,up,0,NucArea
293,241,up,0,NucArea
295,242,up,0,NucArea
297,243,up,0,NucArea
299,244,up,0,NucArea
301,245,up,0,NucArea
303,246,up,0,NucArea
305,247,up,0,NucArea
307,248,up,0,NucArea
285,238,up,0,NucArea
309,249,up,0,NucArea
313,250,up,0,NucArea
315,251,up,0,NucArea
317,252,up,0,NucArea
319,253,up,0,NucArea
321,254,up,0,NucArea
323,255,up,0,NucArea
325,256,up,0,NucArea
327,257,up,0,NucArea
329,258,up,0,NucArea
331,259,up,0,NucArea
333,26,up,1,NucArea
311,25,up,0,NucArea
283,237,up,0,NucArea
281,236,up,0,NucArea
279,235,up,0,NucArea
229,203,up,0,NucArea
231,204,up,0,NucArea
233,205,up,0,NucArea
235,21,up,0,NucArea
237,216,up,0,NucArea
239,217,up,0,NucArea
241,218,up,0,NucArea
243,219,up,0,NucArea
245,22,up,0,NucArea
247,220,up,0,NucArea
249,221,up,0,NucArea
251,222,up,0,NucArea
253,223,up,0,NucArea
255,224,up,0,NucArea
257,225,up,0,NucArea
259,226,up,0,NucArea
261,227,up,0,NucArea
263,228,up,0,NucArea
265,229,up,0,NucArea
267,23,up,0,NucArea
269,230,up,0,NucArea
271,231,up,0,NucArea
273,232,up,0,NucArea
275,233,up,0,NucArea
277,234,up,0,NucArea
335,260,up,0,NucArea
227,202,up,0,NucArea
337,261,up,0,NucArea
